Season_Number,Startup_Name,Episode_Number,Pitch_Number,Season_Start,Season_End,Anchor,Industry,Business_Description,Started_in,Number_of_Presenters,Male_Presenters,Female_Presenters,Transgender_Presenters,Couple_Presenters,Pitchers_Average_Age,Pitchers_City,Pitchers_State,Yearly_Revenue(in_lakhs),Monthly_Sales(in_lakhs),Original_Ask_Amount,Original_Offered_Equity(in_%),Valuation_Requested(in_lakhs),Received_Offer,Accepted_Offer,Total_Deal_Amount(in_lakhs),Total_Deal_Equity(%),Number_of_Sharks_in_Deal,Namita_Investment_Amount(in lakhs),Vineeta_Investment_Amount(in_lakhs),Anupam_Investment_Amount(in_lakhs),Aman_Investment_Amount(in_lakhs),Peyush_Investment_Amount((in_lakhs),Amit_Investment_Amount(in_lakhs),Ashneer_Investment_Amount,Namita_Present,Vineeta_Present,Anupam_Present,Aman_Present,Peyush_Present,Amit_Present,Ashneer_Present
3,Myracle.io,37,432,2024-01-22,2024-03-31,Rahul Dua,Technology/Software,4D Edutainment,2021,1,1,0,0,0,Middle,Mumbai,Maharashtra,Not Mentioned,Not Mentioned,120,3,4000,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,Yes,No,Yes,Yes,No,Yes,No
3,Cup-ji,38,433,2024-01-22,2024-03-31,Rahul Dua,Liquor/Beverages,Flavoured Instant Tea in Cups,2022,2,2,0,0,0,Middle,Mumbai,Maharashtra,62,3.5,50,5,1000,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,No,Yes,No
3,AToddlerThing,38,434,2024-01-22,2024-03-31,Rahul Dua,Beauty/Fashion,Baby Clothing and Essentials,2017,2,1,1,0,0,Middle,Coimbatore,Tamil0Nadu,478,73,80,2,4000,Yes,Yes,40,2,1,0,0,0,0,0,40,0,Yes,Yes,Yes,Yes,No,Yes,No
3,FlexifyMe,38,435,2024-01-22,2024-03-31,Rahul Dua,Medical/Health,Body Pain Management Platform,2021,2,2,0,0,0,Middle,Pune,Maharashtra,Not Mentioned,33,100,2,5000,Yes,Yes,50,1.32,1,50,0,0,0,0,0,0,Yes,Yes,Yes,Yes,No,Yes,No
3,Dharaksha,39,436,2024-01-22,2024-03-31,Rahul Dua,Manufacturing,Ecosolution Sustainable Material Science,2020,2,2,0,0,0,Middle,Faridabad,Haryana,Not Mentioned,Not Mentioned,0.0125,1,1.25,Yes,Yes,0.0125,1,5,0,0.0025,0.0025,0.0025,0.0025,0,0,No,Yes,Yes,Yes,Yes,No,No
3,iDreamCareer,39,437,2024-01-22,2024-03-31,Rahul Dua,Technology/Software,Career Counseling Platform,2012,2,2,0,0,0,Middle,"Delhi,Bangalore","Delhi,Karnataka",840,Not Mentioned,110,1.28,8593.75,Yes,Yes,60,1,2,0,0,0,30,0,0,0,No,Yes,Yes,Yes,Yes,No,No
3,RockPaperRum,39,438,2024-01-22,2024-03-31,Rahul Dua,Liquor/Beverages,Innovative Indian Rum,2022,1,1,0,0,0,Middle,Mumbai,Maharashtra,Not Mentioned,Not Mentioned,50,2,2500,Yes,Yes,20,1,1,0,20,0,0,0,0,0,No,Yes,Yes,Yes,Yes,No,No
3,Fit&Flex,40,439,2024-01-22,2024-03-31,Rahul Dua,Food,"Variety of snacks, Muesli, Granola",2019,1,1,0,0,0,Middle,Ahmedabad,Gujarat,460,Not Mentioned,100,3,3333.333333,Yes,No,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,No,No,No
3,Sukham,40,440,2024-01-22,2024-03-31,Rahul Dua,Medical/Health,Holistic sexual male wellness,Not Mentioned,4,3,1,0,1,Middle,Delhi,Delhi,47,21,100,3.33,3003.003003,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,No,No,No
3,Smotect,40,441,2024-01-22,2024-03-31,Rahul Dua,Medical/Health,Quit Smoking by tablets,2022,1,1,0,0,0,Middle,Mumbai,Maharashtra,281,100,100,1,10000,Yes,Yes,50,5,1,0,0,50,0,0,0,0,Yes,Yes,Yes,Yes,No,No,No
3,Katidhan,41,442,2024-01-22,2024-03-31,Rahul Dua,Manufacturing,Autonomus Light Deterrence System,2020,1,1,0,0,0,Middle,Bangalore,Karnataka,60,Not Mentioned,150,2.5,6000,Yes,Yes,75,5,1,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,No,No,No
3,NEMAAI,41,443,2024-01-22,2024-03-31,Rahul Dua,Technology/Software,AI and Neuroscience based EdTech Platform,2023,1,0,1,0,0,Middle,Delhi,Delhi,Not Mentioned,0.3,80,5,1600,Yes,Yes,40,8,2,20,20,0,0,0,0,0,Yes,Yes,Yes,Yes,No,No,No
3,MaplePods,41,444,2024-01-22,2024-03-31,Rahul Dua,Services,Tech Hospitality and Entertainment Company,2021,1,1,0,0,0,Middle,Delhi,Delhi,Not Mentioned,Not Mentioned,150,5,3000,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,No,No,No
3,SpecOps,42,445,2024-01-22,2024-03-31,Rahul Dua,Others,Tactical clothing for Military,Not Mentioned,1,1,0,0,0,Middle,Not Mentioned,Not Mentioned,626,70,80,2,4000,Yes,Yes,40,2,2,0,0,0,20,0,20,0,Yes,Yes,Yes,Yes,No,Yes,No
3,KaabilKids,42,446,2024-01-22,2024-03-31,Rahul Dua,Technology/Software,Online Chess Training Academy,2019,3,2,1,0,0,Middle,Noida,Uttar0Pradesh,Not Mentioned,29,70,2,3500,Yes,Yes,50,2.5,2,25,0,0,25,0,0,0,Yes,Yes,Yes,Yes,No,Yes,No
3,OddGiraffe,42,447,2024-01-22,2024-03-31,Rahul Dua,Furnishing/Household,Journals and Planners for Mental Wellness,2019,2,2,0,0,0,Middle,Mumbai,Maharashtra,410,27,75,7.5,1000,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,No,Yes,No
3,Nemocare,43,448,2024-01-22,2024-03-31,Rahul Dua,Medical/Health,NeoNatel Wearable Vital Monitor,2016,2,1,1,0,0,Middle,"Hyderabad,Bangalore","Telangana,Karnataka",90,Not Mentioned,100,2.5,4000,Yes,Yes,20,0.67,1,0,0,0,20,0,0,0,No,Yes,No,Yes,Yes,No,No
3,WhySoBlue,43,449,2024-01-22,2024-03-31,Rahul Dua,Beauty/Fashion,Clothing Brand,2015,2,0,2,0,0,Middle,Mumbai,Maharashtra,300,Not Mentioned,75,3,2500,Yes,Yes,40,3,1,0,0,0,0,0,0,0,No,Yes,No,Yes,Yes,No,No
3,CoratiaTechnologies,43,450,2024-01-22,2024-03-31,Rahul Dua,Technology/Software,Unmanned Underwater Robots,2021,2,2,0,0,0,Middle,Rourkela,Odisha,128,Not Mentioned,80,1,8000,Yes,Yes,80,1,1,0,0,0,0,0,0,0,No,Yes,No,Yes,Yes,No,No
3,Coolant,44,451,2024-01-22,2024-03-31,Rahul Dua,Manufacturing,Nature-Based Cooling Technology,Not Mentioned,1,1,0,0,0,Middle,Noida,Uttar0Pradesh,110,Not Mentioned,90,1,9000,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,No,No,No
3,Xmachines,44,452,2024-01-22,2024-03-31,Rahul Dua,Technology/Software,Robotics and AI for Agriculture,2017,1,1,0,0,0,Middle,Hyderabad,Telangana,0,Not Mentioned,72,4,1800,Yes,Yes,72,4,2,36,0,0,0,0,0,0,Yes,Yes,Yes,Yes,No,No,No
3,Luvottica,44,453,2024-01-22,2024-03-31,Rahul Dua,Furnishing/Household,Love-Making Yoga intimate Furniture,2019,1,1,0,0,0,Middle,Abohar,Punjab,100,Not Mentioned,200,10,2000,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,No,No,No
3,FarmDidi,45,454,2024-01-22,2024-03-31,Rahul Dua,Food,Food Business training App,2021,3,1,2,0,0,Middle,"Amravati,Lucknow,Bahadurgarh","Maharashtra,Uttar0Pradesh,Haryana",60,10,50,2,2500,Yes,Yes,100,10,2,0,50,0,0,50,0,0,Yes,Yes,Yes,Yes,Yes,No,No
3,Popcorn,45,455,2024-01-22,2024-03-31,Rahul Dua,Food,Ready to Eat Popcorn,2019,1,1,0,0,0,Middle,Delhi,Delhi,180,Not Mentioned,75,7.5,1000,Yes,Yes,75,15,1,75,0,0,0,0,0,0,Yes,Yes,Yes,Yes,Yes,No,No
3,Prorata,45,456,2024-01-22,2024-03-31,Rahul Dua,Services,Fractional Car Ownership Platform,2022,1,1,0,0,0,Middle,Bangalore,Karnataka,0,Not Mentioned,100,2,5000,Yes,Yes,50,10,2,0,0,25,0,25,0,0,Yes,Yes,Yes,Yes,Yes,No,No
3,Indigifts,46,457,2024-01-22,2024-03-31,Rahul Dua,Services,Personal Festive Corporate Gifting,2017,2,1,1,0,1,Middle,Jaipur,Rajasthan,740,76,50,2,2500,Yes,Yes,50,4,2,0,25,0,0,0,0,0,No,Yes,Yes,Yes,Yes,No,No
3,AlienVersions,46,458,2024-01-22,2024-03-31,Rahul Dua,Vehicles/Electrical Vehicles,FuelV Smart Fuel Caps,2023,2,2,0,0,0,Young,"Itanagar,Dehradun","Arunachal0Pradesh,Uttarakhand",0,Not Mentioned,50,5,1000,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,No,Yes,Yes,Yes,Yes,No,No
3,Rocca,46,459,2024-01-22,2024-03-31,Rahul Dua,Food,Premium Chocolates,2019,2,1,1,0,0,Young,Nagpur,Maharashtra,250,9.5,60,4,1500,Yes,Yes,30,2.5,1,0,0,0,0,0,0,0,No,Yes,Yes,Yes,Yes,No,No
3,KikoLive,47,460,2024-01-22,2024-03-31,Rahul Dua,Technology/Software,Listing and Creating Websites for Kirana Sellers,2020,3,2,1,0,1,Middle,Mumbai,Maharashtra,25,3,100,1,10000,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,No,No,No
3,Melooha,47,461,2024-01-22,2024-03-31,Rahul Dua,Others,AI Powered Astrology Platform,2022,3,2,1,0,0,Middle,Bangalore,Karnataka,0,Not Mentioned,80,2,4000,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,No,No,No
3,FUTRStudios,47,462,2024-01-22,2024-03-31,Rahul Dua,Technology/Software,Kyra Virtual Influencer for Businesses,2022,2,2,0,0,0,Middle,"Chandigarh,Ahmedabad","Punjab,Gujarat",46,Not Mentioned,100,2.5,4000,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,No,No,No
3,Allter,48,463,2024-01-22,2024-03-31,Rahul Dua,Furnishing/Household,Certified Organic Rash-Free Diapers,2020,1,0,1,0,0,Middle,Delhi,Delhi,1000,Not Mentioned,100,2.5,4000,Yes,Yes,100,4,3,0,0,33.33,33.33,0,0,0,Yes,No,Yes,Yes,No,Yes,No
3,FirstBudOrganics,48,464,2024-01-22,2024-03-31,Rahul Dua,Food,Organic Products,2017,2,1,1,0,0,Middle,Deoghar,Jharkhand,150,22,50,7,714.2857143,Yes,Yes,50,10,1,0,0,0,0,0,0,0,Yes,No,Yes,Yes,No,Yes,No
3,Shararat,48,465,2024-01-22,2024-03-31,Rahul Dua,Furnishing/Household,Bedroom intimacy Fashion,2020,2,1,1,0,1,Middle,Noida,Uttar0Pradesh,330,27,60,7,857.1428571,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,Yes,No,Yes,Yes,No,Yes,No
3,Competishun,49,466,2024-01-22,2024-03-31,Rahul Dua,Education,Coaching classes for IIT/JEE,2020,3,3,0,0,0,Middle,Jaipur,Rajasthan,1025,Not Mentioned,200,1,20000,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,No,Yes,Yes,Yes,Yes,No,No
3,BombayClosetCleanse,49,467,2024-01-22,2024-03-31,Rahul Dua,Beauty/Fashion,Thrift shop resale Platform,2020,2,0,2,0,0,Young,Mumbai,Maharashtra,190,20,100,2.5,4000,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,No,Yes,Yes,Yes,Yes,No,No
3,KioskKaffee,49,468,2024-01-22,2024-03-31,Rahul Dua,Liquor/Beverages,Premium Coffee,2020,3,3,0,0,0,Middle,Pune,Maharashtra,840,Not Mentioned,90,3,3000,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,No,Yes,Yes,Yes,Yes,No,No
3,NeonAttack,50,469,2024-01-22,2024-03-31,Rahul Dua,Furnishing/Household,Premium Quality Neon Signs,2020,2,2,0,0,0,Young,Hyderabad,Telangana,1000,63,75,3,2500,Yes,Yes,50,2,2,25,0,0,25,0,0,0,Yes,Yes,Yes,Yes,No,Yes,No
3,PTal,50,470,2024-01-22,2024-03-31,Rahul Dua,Furnishing/Household,"Copper, Brass, and Bronze Kitchenware",2017,3,2,1,0,0,Young,Amritsar,Punjab,398,Not Mentioned,50,1,5000,Yes,Yes,100,3.2,5,20,20,20,20,0,20,0,Yes,Yes,Yes,Yes,No,Yes,No
3,RoadPilot,50,471,2024-01-22,2024-03-31,Rahul Dua,Technology/Software,App for Truck Drivers and Fleet Owners,2021,2,1,1,0,0,Middle,Lucknow,Uttar0Pradesh,Not Mentioned,Not Mentioned,80,5,1600,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,No,Yes,No
3,SmartMop,51,472,2024-01-22,2024-03-31,Snehil Dixit Mehra,Furnishing/Household,Caspian smart household cleaning device,2022,2,2,0,0,0,Young,Mysuru,Karnataka,Not Mentioned,Not Mentioned,15,1,1500,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,No,No,No
3,Lea,51,473,2024-01-22,2024-03-31,Snehil Dixit Mehra,Beauty/Fashion,"With real curves, to celebrate and accentuate the skin",2021,2,0,2,0,0,Middle,Noida,Uttar0Pradesh,300,60,100,2,5000,Yes,Yes,100,4,4,25,25,25,0,0,0,0,Yes,Yes,Yes,Yes,No,No,No
3,$KrishnaRama,51,474,2024-01-22,2024-03-31,Snehil Dixit Mehra,Entertainment,Movie,2023,2,2,0,0,0,Middle,Hyderabad,Telangana,Not Mentioned,Not Mentioned,200,30,666.6666667,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,No,No,No
3,Rentit4me,51,475,2024-01-22,2024-03-31,Snehil Dixit Mehra,Services,Marketplace where people can “Give on Rent” & “Take on Rent,2023,3,1,2,0,1,Middle,Gurugram,Haryana,142,23,150,5,3000,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,No,No,No
3,CoolTheGlobe,52,476,2024-01-22,2024-03-31,Snehil Dixit Mehra,Others,Movement to combat climate change,Not Mentioned,1,0,1,0,0,Middle,Pune,Maharashtra,0,Not Mentioned,25,5,500,Yes,Yes,25,8,2,0,0,0,12.5,0,0,0,Yes,No,Yes,Yes,No,No,No
3,Canvaloop,52,477,2024-01-22,2024-03-31,Snehil Dixit Mehra,Manufacturing,Sustainable fabrics manufacturer,2020,2,1,1,0,1,Middle,Surat,Gujarat,320,120,100,1.33,7518.796992,Yes,Yes,200,4,5,40,0,40,40,0,0,0,Yes,No,Yes,Yes,No,No,No
3,DigitalPaani,52,478,2024-01-22,2024-03-31,Snehil Dixit Mehra,Manufacturing,"Manage plants, deliver safe, compliant operations",2020,2,1,1,0,0,Middle,Jaipur,Rajasthan,220,Not Mentioned,70,1,7000,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,Yes,No,Yes,Yes,No,No,No
